index,ZIPCODE,AGE,EJECTION,DRIVER_ACTION,BAC_RESULT,UNIT_TYPE,VEHICLE_YEAR,VEHICLE_TYPE,TRAVEL_DIRECTION,MANEUVER,FIRST_CONTACT_POINT,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,STREET_DIRECTION,NUM_UNITS,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,CRASH_YEAR,FATAL_DEGREE,SEX,INTERSECTION_RELATED,HIT_AND_RUN,REPORTYPE,DAMAGE_COST,FATAL_COND
9173,60649,29.0,0.0,3.0,1.0,1,2014.0,1,2,3,3.0,30,1,1,1,2,1,1,1,1,0,2,2,22,6,4,2020,0.0,1,1,1,1,3,4
9608,60643,35.0,0.0,5.0,0.0,1,2000.0,1,3,2,6.0,30,1,1,1,1,2,2,1,1,0,2,3,16,7,4,2020,1.0,1,1,1,1,3,4
9609,60643,35.0,0.0,5.0,0.0,1,2014.0,1,1,1,12.0,30,1,1,1,1,2,2,1,1,0,2,3,16,7,4,2020,1.0,1,1,1,1,3,4
9610,60643,35.0,0.0,5.0,0.0,1,2007.0,5,4,1,6.0,30,1,1,1,1,2,2,1,1,0,2,3,16,7,4,2020,1.0,1,1,1,1,3,4
9611,60805,29.0,0.0,0.0,0.0,1,2000.0,1,3,2,6.0,30,1,1,1,1,2,2,1,1,0,2,3,16,7,4,2020,1.0,1,1,1,1,3,4
9612,60805,29.0,0.0,0.0,0.0,1,2014.0,1,1,1,12.0,30,1,1,1,1,2,2,1,1,0,2,3,16,7,4,2020,1.0,1,1,1,1,3,4
9613,60805,29.0,0.0,0.0,0.0,1,2007.0,5,4,1,6.0,30,1,1,1,1,2,2,1,1,0,2,3,16,7,4,2020,1.0,1,1,1,1,3,4
9614,60644,26.0,0.0,0.0,0.0,1,2000.0,1,3,2,6.0,30,1,1,1,1,2,2,1,1,0,2,3,16,7,4,2020,1.0,1,1,1,1,3,4
9615,60644,26.0,0.0,0.0,0.0,1,2014.0,1,1,1,12.0,30,1,1,1,1,2,2,1,1,0,2,3,16,7,4,2020,1.0,1,1,1,1,3,4
9616,60644,26.0,0.0,0.0,0.0,1,2007.0,5,4,1,6.0,30,1,1,1,1,2,2,1,1,0,2,3,16,7,4,2020,1.0,1,1,1,1,3,4
9648,60625,24.0,0.0,0.0,0.0,1,2016.0,2,4,3,2.0,30,1,1,2,1,3,2,1,2,0,2,2,17,7,4,2020,0.0,1,1,1,0,2,3
9740,60652,38.0,0.0,3.0,0.0,1,2017.0,1,4,1,5.0,35,1,1,2,2,1,1,1,2,0,1,2,23,7,4,2020,1.0,1,1,1,1,3,4
9741,60652,38.0,0.0,3.0,0.0,1,2007.0,1,1,1,1.0,35,1,1,2,2,1,1,1,2,0,1,2,23,7,4,2020,1.0,1,1,1,1,3,4
9742,60652,36.0,0.0,0.0,0.0,1,2017.0,1,4,1,5.0,35,1,1,2,2,1,1,1,2,0,1,2,23,7,4,2020,1.0,1,1,1,1,3,4
9743,60652,36.0,0.0,0.0,0.0,1,2007.0,1,1,1,1.0,35,1,1,2,2,1,1,1,2,0,1,2,23,7,4,2020,1.0,1,1,1,1,3,4
9883,60154,36.9,0.0,0.0,0.0,1,2003.0,4,3,1,5.0,30,1,1,1,1,1,1,1,1,0,3,3,8,1,4,2020,2.0,1,1,1,1,3,4
9884,60154,36.9,0.0,0.0,0.0,1,2009.0,1,3,1,7.0,30,1,1,1,1,1,1,1,1,0,3,3,8,1,4,2020,2.0,1,1,1,1,3,4
9885,60154,36.9,0.0,0.0,0.0,1,2003.0,1,4,1,1.0,30,1,1,1,1,1,1,1,1,0,3,3,8,1,4,2020,2.0,1,1,1,1,3,4
9886,60644,37.0,0.0,0.0,0.0,1,2003.0,4,3,1,5.0,30,1,1,1,1,1,1,1,1,0,3,3,8,1,4,2020,2.0,0,1,1,1,3,4
9887,60644,37.0,0.0,0.0,0.0,1,2009.0,1,3,1,7.0,30,1,1,1,1,1,1,1,1,0,3,3,8,1,4,2020,2.0,0,1,1,1,3,4
9888,60644,37.0,0.0,0.0,0.0,1,2003.0,1,4,1,1.0,30,1,1,1,1,1,1,1,1,0,3,3,8,1,4,2020,2.0,0,1,1,1,3,4
9889,60623,20.0,0.0,3.0,0.0,1,2003.0,4,3,1,5.0,30,1,1,1,1,1,1,1,1,0,3,3,8,1,4,2020,2.0,1,1,1,1,3,4
9890,60623,20.0,0.0,3.0,0.0,1,2009.0,1,3,1,7.0,30,1,1,1,1,1,1,1,1,0,3,3,8,1,4,2020,2.0,1,1,1,1,3,4
9891,60623,20.0,0.0,3.0,0.0,1,2003.0,1,4,1,1.0,30,1,1,1,1,1,1,1,1,0,3,3,8,1,4,2020,2.0,1,1,1,1,3,4
10036,60154,36.0,0.0,-1.0,0.0,1,2010.0,-1,3,1,-1.0,30,2,0,1,2,2,7,1,1,0,3,2,1,3,4,2020,1.0,0,1,1,1,3,4
10037,60154,36.0,0.0,-1.0,0.0,1,2016.0,1,2,2,7.0,30,2,0,1,2,2,7,1,1,0,3,2,1,3,4,2020,1.0,0,1,1,1,3,4
10038,60624,29.0,0.0,0.0,0.0,1,2010.0,-1,3,1,-1.0,30,2,0,1,2,2,7,1,1,0,3,2,1,3,4,2020,1.0,0,1,1,1,3,4
10039,60624,29.0,0.0,0.0,0.0,1,2016.0,1,2,2,7.0,30,2,0,1,2,2,7,1,1,0,3,2,1,3,4,2020,1.0,0,1,1,1,3,4
10208,60637,36.9,-1.0,-1.0,0.0,1,2011.0,-1,4,-1,-1.0,35,1,1,1,1,5,0,1,1,0,4,2,17,1,4,2020,2.0,0,1,1,1,3,0
10210,60154,36.9,0.0,-1.0,0.0,1,2011.0,-1,4,-1,-1.0,35,1,1,1,1,5,0,1,1,0,4,2,17,1,4,2020,2.0,0,1,1,1,3,4
10757,60619,29.0,0.0,0.0,0.0,1,2014.0,1,3,2,-1.0,30,1,1,1,1,2,1,1,1,0,1,2,14,2,4,2020,0.0,0,1,1,0,1,3
10758,60619,29.0,0.0,0.0,0.0,1,2014.0,1,3,2,4.0,30,1,1,1,1,2,1,1,1,0,1,2,14,2,4,2020,0.0,0,1,1,0,1,3
11101,60526,42.0,0.0,0.0,0.0,1,2021.0,5,1,4,4.0,30,1,1,2,1,2,3,1,2,0,3,2,7,4,4,2020,0.0,1,1,1,1,3,3
11161,60640,42.0,0.0,12.0,0.0,1,2020.0,1,3,10,2.0,30,1,1,1,1,5,1,1,1,0,3,2,10,2,4,2020,1.0,1,1,1,0,1,4
11162,60640,42.0,0.0,12.0,0.0,1,2020.0,1,3,10,2.0,30,1,1,1,1,5,1,1,1,0,3,2,10,2,4,2020,1.0,1,1,1,0,1,4
11165,0,36.0,0.0,12.0,0.0,1,2020.0,1,3,10,2.0,30,1,1,1,1,5,1,1,1,0,3,2,10,2,4,2020,1.0,1,1,1,0,1,4
11166,0,36.0,0.0,12.0,0.0,1,2020.0,1,3,10,2.0,30,1,1,1,1,5,1,1,1,0,3,2,10,2,4,2020,1.0,1,1,1,0,1,4
11169,60625,41.0,-1.0,-1.0,2.0,1,2020.0,1,3,10,2.0,30,1,1,1,1,5,1,1,1,0,3,2,10,2,4,2020,1.0,0,1,1,0,1,0
11170,60625,41.0,-1.0,-1.0,2.0,1,2020.0,1,3,10,2.0,30,1,1,1,1,5,1,1,1,0,3,2,10,2,4,2020,1.0,0,1,1,0,1,0
11173,60625,41.0,-1.0,-1.0,2.0,1,2020.0,1,3,10,2.0,30,1,1,1,1,5,1,1,1,0,3,2,10,2,4,2020,1.0,0,1,1,0,1,0
11174,60625,41.0,-1.0,-1.0,2.0,1,2020.0,1,3,10,2.0,30,1,1,1,1,5,1,1,1,0,3,2,10,2,4,2020,1.0,0,1,1,0,1,0
11519,60636,58.0,0.0,0.0,0.0,1,2015.0,1,3,1,7.0,30,1,1,1,1,1,2,1,1,0,1,2,17,3,4,2020,0.0,1,1,1,1,3,4
11681,0,36.9,0.0,2.0,0.0,1,2011.0,1,3,1,1.0,30,2,1,1,1,5,4,1,1,0,2,2,13,5,4,2020,2.0,1,1,1,1,3,4
11683,60623,64.0,-1.0,0.0,0.0,1,2011.0,1,3,1,1.0,30,2,1,1,1,5,4,1,1,0,2,2,13,5,4,2020,2.0,1,1,1,1,3,0
12072,60462,57.0,0.0,0.0,0.0,1,2012.0,1,3,3,2.0,35,1,1,1,1,3,2,1,1,0,1,2,15,4,4,2020,0.0,0,1,1,1,2,3
12871,60636,57.0,0.0,3.0,0.0,1,2017.0,3,3,1,3.0,30,1,1,1,1,1,1,1,1,0,2,2,16,5,4,2020,3.0,1,1,1,1,3,4
12872,60636,57.0,0.0,3.0,0.0,1,2020.0,2,2,1,5.0,30,1,1,1,1,1,1,1,1,0,2,2,16,5,4,2020,3.0,1,1,1,1,3,4
12873,60608,56.0,-1.0,0.0,0.0,1,2017.0,3,3,1,3.0,30,1,1,1,1,1,1,1,1,0,2,2,16,5,4,2020,3.0,1,1,1,1,3,4
12874,60608,56.0,-1.0,0.0,0.0,1,2020.0,2,2,1,5.0,30,1,1,1,1,1,1,1,1,0,2,2,16,5,4,2020,3.0,1,1,1,1,3,4
12985,60632,49.0,0.0,0.0,0.0,1,2019.0,1,2,1,12.0,30,1,1,1,2,1,1,1,1,0,2,2,22,5,4,2020,0.0,0,1,1,0,3,4
13147,54151,44.0,0.0,0.0,0.0,1,2005.0,1,-1,1,1.0,30,1,1,1,1,1,8,1,1,0,2,2,15,7,5,2020,0.0,1,1,0,0,3,3
13148,54151,44.0,0.0,0.0,0.0,1,2013.0,1,4,1,10.0,30,1,1,1,1,1,8,1,1,0,2,2,15,7,5,2020,0.0,1,1,0,0,3,3
13220,0,38.0,0.0,-1.0,0.0,1,2008.0,1,1,1,1.0,30,1,1,1,2,10,8,1,1,0,3,1,0,1,5,2020,3.0,0,1,1,1,3,4
13261,46312,39.0,0.0,0.0,0.0,1,2005.0,1,3,3,7.0,30,1,1,4,1,4,0,1,2,0,1,2,8,6,4,2020,0.0,0,1,1,1,2,3
13452,60426,78.0,0.0,0.0,0.0,1,2008.0,3,1,1,6.0,35,2,1,4,1,1,2,1,3,0,1,2,11,6,4,2020,0.0,1,1,1,0,3,3
13509,60646,20.0,0.0,0.0,0.0,1,2005.0,2,1,1,2.0,30,1,1,1,1,3,0,1,1,0,3,2,18,6,4,2020,0.0,0,0,1,1,2,3
13612,60646,12.0,-1.0,-1.0,0.0,1,2010.0,1,2,-1,1.0,30,1,1,1,2,5,1,1,1,0,2,3,23,6,4,2020,3.0,1,0,1,1,3,0
13615,60646,37.0,-1.0,0.0,0.0,1,2010.0,1,2,-1,1.0,30,1,1,1,2,5,1,1,1,0,2,3,23,6,4,2020,3.0,0,0,1,1,3,0
13704,60803,39.0,0.0,3.0,0.0,1,2015.0,1,1,1,1.0,30,1,1,1,2,1,7,1,1,0,2,2,20,6,4,2020,2.0,1,1,1,0,3,4
13705,60803,39.0,0.0,3.0,0.0,1,2015.0,1,1,1,1.0,30,1,1,1,2,1,7,1,1,0,2,2,20,6,4,2020,2.0,1,1,1,0,3,4
13706,60803,39.0,0.0,3.0,0.0,1,2016.0,1,2,1,6.0,30,1,1,1,2,1,7,1,1,0,2,2,20,6,4,2020,2.0,1,1,1,0,3,4
13707,60803,39.0,0.0,3.0,0.0,1,2016.0,1,2,1,6.0,30,1,1,1,2,1,7,1,1,0,2,2,20,6,4,2020,2.0,1,1,1,0,3,4
13708,60646,36.9,0.0,3.0,0.0,1,2015.0,1,1,1,1.0,30,1,1,1,2,1,7,1,1,0,2,2,20,6,4,2020,2.0,0,1,1,0,3,4
13709,60646,36.9,0.0,3.0,0.0,1,2015.0,1,1,1,1.0,30,1,1,1,2,1,7,1,1,0,2,2,20,6,4,2020,2.0,0,1,1,0,3,4
13710,60646,36.9,0.0,3.0,0.0,1,2016.0,1,2,1,6.0,30,1,1,1,2,1,7,1,1,0,2,2,20,6,4,2020,2.0,0,1,1,0,3,4
13711,60646,36.9,0.0,3.0,0.0,1,2016.0,1,2,1,6.0,30,1,1,1,2,1,7,1,1,0,2,2,20,6,4,2020,2.0,0,1,1,0,3,4
13712,60653,25.0,0.0,0.0,0.0,1,2015.0,1,1,1,1.0,30,1,1,1,2,1,7,1,1,0,2,2,20,6,4,2020,2.0,0,1,1,0,3,4
13713,60653,25.0,0.0,0.0,0.0,1,2015.0,1,1,1,1.0,30,1,1,1,2,1,7,1,1,0,2,2,20,6,4,2020,2.0,0,1,1,0,3,4
13714,60653,25.0,0.0,0.0,0.0,1,2016.0,1,2,1,6.0,30,1,1,1,2,1,7,1,1,0,2,2,20,6,4,2020,2.0,0,1,1,0,3,4
13715,60653,25.0,0.0,0.0,0.0,1,2016.0,1,2,1,6.0,30,1,1,1,2,1,7,1,1,0,2,2,20,6,4,2020,2.0,0,1,1,0,3,4
13716,60653,25.0,0.0,0.0,0.0,1,2015.0,1,1,1,1.0,30,1,1,1,2,1,7,1,1,0,2,2,20,6,4,2020,2.0,0,1,1,0,3,4
13717,60653,25.0,0.0,0.0,0.0,1,2015.0,1,1,1,1.0,30,1,1,1,2,1,7,1,1,0,2,2,20,6,4,2020,2.0,0,1,1,0,3,4
13718,60653,25.0,0.0,0.0,0.0,1,2016.0,1,2,1,6.0,30,1,1,1,2,1,7,1,1,0,2,2,20,6,4,2020,2.0,0,1,1,0,3,4
13719,60653,25.0,0.0,0.0,0.0,1,2016.0,1,2,1,6.0,30,1,1,1,2,1,7,1,1,0,2,2,20,6,4,2020,2.0,0,1,1,0,3,4
14174,0,38.0,0.0,2.0,0.0,1,2010.0,2,3,2,1.0,30,1,1,1,1,5,0,1,1,0,1,2,17,7,4,2020,3.0,0,1,1,1,3,4
14176,60624,32.0,-1.0,0.0,0.0,1,2010.0,2,3,2,1.0,30,1,1,1,1,5,0,1,1,0,1,2,17,7,4,2020,3.0,1,1,1,1,3,0
14271,60624,31.0,-1.0,-1.0,0.0,1,2011.0,-1,2,1,1.0,25,2,1,1,1,5,1,1,1,0,2,2,19,7,4,2020,2.0,1,1,1,1,1,0
14357,60640,33.0,0.0,0.0,0.0,1,2012.0,1,3,1,1.0,30,1,1,1,2,6,1,1,1,0,1,2,22,7,4,2020,0.0,1,1,1,1,3,4
14359,60640,36.0,0.0,1.0,0.0,1,2007.0,2,3,1,5.0,30,1,1,1,2,4,1,1,1,0,3,2,21,7,4,2020,1.0,0,0,1,1,3,4
14360,60610,35.0,0.0,0.0,0.0,1,2010.0,1,3,1,6.0,30,1,1,1,2,4,1,1,1,0,3,2,21,7,4,2020,1.0,1,0,1,1,3,4
14361,60610,35.0,0.0,0.0,0.0,1,2007.0,2,3,1,5.0,30,1,1,1,2,4,1,1,1,0,3,2,21,7,4,2020,1.0,1,0,1,1,3,4
14659,60107,21.0,0.0,1.0,0.0,1,2010.0,-1,4,1,1.0,30,2,0,1,2,1,0,1,1,0,1,2,1,1,5,2020,1.0,0,1,1,0,3,4
14660,60107,21.0,0.0,1.0,0.0,1,2013.0,1,3,1,12.0,30,2,0,1,2,1,0,1,1,0,1,2,1,1,5,2020,1.0,0,1,1,0,3,4
14662,60610,36.0,0.0,-1.0,0.0,1,2013.0,1,3,1,12.0,30,2,0,1,2,1,0,1,1,0,1,2,1,1,5,2020,1.0,0,1,1,0,3,4
14787,60641,34.0,0.0,0.0,0.0,1,2002.0,1,2,1,3.0,30,1,0,1,2,2,1,1,1,0,2,2,1,3,5,2020,0.0,1,1,1,1,3,4
14863,60641,31.0,0.0,0.0,0.0,1,2018.0,8,1,1,5.0,30,1,1,1,2,1,1,1,1,0,1,2,23,2,5,2020,0.0,1,1,1,1,3,4
14958,60638,28.0,0.0,0.0,0.0,1,2019.0,1,1,1,8.0,30,2,1,1,1,3,2,1,1,0,1,2,15,1,4,2020,0.0,1,1,1,1,3,3
15150,60609,34.0,-1.0,0.0,0.0,1,2011.0,1,2,16,5.0,15,0,0,1,1,5,11,1,1,0,1,2,12,1,4,2020,2.0,0,1,1,0,1,0
15249,60609,25.0,0.0,0.0,0.0,1,2017.0,1,8,2,4.0,30,1,1,1,1,2,4,1,1,0,2,2,12,1,5,2020,0.0,1,1,0,1,3,3
15250,60609,25.0,0.0,0.0,0.0,1,2013.0,1,8,2,2.0,30,1,1,1,1,2,4,1,1,0,2,2,12,1,5,2020,0.0,1,1,0,1,3,3
15393,60617,36.9,0.0,-1.0,0.0,1,2020.0,1,1,15,10.0,30,1,1,2,1,2,5,1,2,0,1,3,12,3,5,2020,2.0,0,1,1,1,3,4
15394,60617,36.9,0.0,-1.0,0.0,2,2018.0,2,1,5,7.0,30,1,1,2,1,2,5,1,2,0,1,3,12,3,5,2020,2.0,0,1,1,1,3,4
15395,60491,65.0,0.0,3.0,0.0,1,2011.0,3,4,1,4.0,30,1,1,2,1,2,5,1,2,0,1,3,12,3,5,2020,2.0,1,1,1,1,3,4
15396,60491,65.0,0.0,3.0,0.0,1,2020.0,1,1,15,10.0,30,1,1,2,1,2,5,1,2,0,1,3,12,3,5,2020,2.0,1,1,1,1,3,4
15397,60491,65.0,0.0,3.0,0.0,2,2018.0,2,1,5,7.0,30,1,1,2,1,2,5,1,2,0,1,3,12,3,5,2020,2.0,1,1,1,1,3,4
15504,60617,38.0,0.0,2.0,0.0,1,2010.0,1,5,2,3.0,30,1,0,2,1,2,1,1,2,0,1,2,7,3,5,2020,3.0,0,1,1,1,3,4
15505,60617,38.0,0.0,2.0,0.0,1,2017.0,1,3,1,3.0,30,1,0,2,1,2,1,1,2,0,1,2,7,3,5,2020,3.0,0,1,1,1,3,4
15506,60617,19.0,0.0,1.0,0.0,1,2010.0,1,5,2,3.0,30,1,0,2,1,2,1,1,2,0,1,2,7,3,5,2020,3.0,1,1,1,1,3,4
15507,60617,19.0,0.0,1.0,0.0,1,2017.0,1,3,1,3.0,30,1,0,2,1,2,1,1,2,0,1,2,7,3,5,2020,3.0,1,1,1,1,3,4
15750,60632,27.0,0.0,0.0,0.0,1,2016.0,1,4,2,4.0,30,1,1,1,1,2,1,1,1,0,1,2,18,2,4,2020,0.0,0,1,1,1,3,4
15785,60130,36.0,0.0,5.0,0.0,1,2018.0,1,2,12,3.0,30,1,1,1,2,2,6,1,1,0,1,2,19,2,4,2020,1.0,0,0,1,1,1,4
15786,60130,36.0,0.0,5.0,0.0,1,2010.0,-1,3,1,1.0,30,1,1,1,2,2,6,1,1,0,1,2,19,2,4,2020,1.0,0,0,1,1,1,4
15787,0,36.0,-1.0,0.0,0.0,1,2018.0,1,2,12,3.0,30,1,1,1,2,2,6,1,1,0,1,2,19,2,4,2020,1.0,1,0,1,1,1,4
15788,0,36.0,-1.0,0.0,0.0,1,2010.0,-1,3,1,1.0,30,1,1,1,2,2,6,1,1,0,1,2,19,2,4,2020,1.0,1,0,1,1,1,4
15949,0,36.9,0.0,2.0,0.0,1,2017.0,2,3,4,6.0,30,1,1,1,1,5,0,1,1,0,2,2,18,2,4,2020,2.0,0,0,1,0,3,4
15951,0,58.0,-1.0,0.0,2.0,1,2017.0,2,3,4,6.0,30,1,1,1,1,5,0,1,1,0,2,2,18,2,4,2020,2.0,0,0,1,0,3,0
16119,0,36.9,0.0,6.0,0.0,1,2006.0,3,3,2,4.0,30,0,0,2,1,2,0,1,2,0,1,2,14,3,5,2020,2.0,1,1,1,1,3,4
16120,0,36.9,0.0,6.0,0.0,1,2009.0,1,1,1,3.0,30,0,0,2,1,2,0,1,2,0,1,2,14,3,5,2020,2.0,1,1,1,1,3,4
16121,60653,36.9,0.0,0.0,0.0,1,2006.0,3,3,2,4.0,30,0,0,2,1,2,0,1,2,0,1,2,14,3,5,2020,2.0,1,1,1,1,3,4
16122,60653,36.9,0.0,0.0,0.0,1,2009.0,1,1,1,3.0,30,0,0,2,1,2,0,1,2,0,1,2,14,3,5,2020,2.0,1,1,1,1,3,4
16246,60827,42.0,0.0,3.0,0.0,1,2001.0,-1,1,1,1.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,0,1,1,0,3,4
16247,60827,42.0,0.0,3.0,0.0,1,2001.0,-1,1,1,1.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,0,1,1,0,3,4
16248,60827,42.0,0.0,3.0,0.0,1,2010.0,1,1,3,2.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,0,1,1,0,3,4
16249,60827,42.0,0.0,3.0,0.0,1,2005.0,1,1,3,2.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,0,1,1,0,3,4
16250,60827,42.0,0.0,3.0,0.0,1,2010.0,1,1,3,2.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,0,1,1,0,3,4
16251,60827,42.0,0.0,3.0,0.0,1,2005.0,1,1,3,2.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,0,1,1,0,3,4
16252,60636,36.0,0.0,3.0,0.0,1,2001.0,-1,1,1,1.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,0,1,1,0,3,4
16253,60636,36.0,0.0,3.0,0.0,1,2001.0,-1,1,1,1.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,0,1,1,0,3,4
16254,60636,36.0,0.0,3.0,0.0,1,2010.0,1,1,3,2.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,0,1,1,0,3,4
16255,60636,36.0,0.0,3.0,0.0,1,2005.0,1,1,3,2.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,0,1,1,0,3,4
16256,60636,36.0,0.0,3.0,0.0,1,2010.0,1,1,3,2.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,0,1,1,0,3,4
16257,60636,36.0,0.0,3.0,0.0,1,2005.0,1,1,3,2.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,0,1,1,0,3,4
16258,60621,25.0,0.0,0.0,0.0,1,2001.0,-1,1,1,1.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,1,1,1,0,3,4
16259,60621,25.0,0.0,0.0,0.0,1,2001.0,-1,1,1,1.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,1,1,1,0,3,4
16260,60621,25.0,0.0,0.0,0.0,1,2010.0,1,1,3,2.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,1,1,1,0,3,4
16261,60621,25.0,0.0,0.0,0.0,1,2005.0,1,1,3,2.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,1,1,1,0,3,4
16262,60621,25.0,0.0,0.0,0.0,1,2010.0,1,1,3,2.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,1,1,1,0,3,4
16263,60621,25.0,0.0,0.0,0.0,1,2005.0,1,1,3,2.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,1,1,1,0,3,4
16264,60637,56.0,0.0,0.0,0.0,1,2001.0,-1,1,1,1.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,0,1,1,0,3,4
16265,60637,56.0,0.0,0.0,0.0,1,2001.0,-1,1,1,1.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,0,1,1,0,3,4
16266,60637,56.0,0.0,0.0,0.0,1,2010.0,1,1,3,2.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,0,1,1,0,3,4
16267,60637,56.0,0.0,0.0,0.0,1,2005.0,1,1,3,2.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,0,1,1,0,3,4
16268,60637,56.0,0.0,0.0,0.0,1,2010.0,1,1,3,2.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,0,1,1,0,3,4
16269,60637,56.0,0.0,0.0,0.0,1,2005.0,1,1,3,2.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,0,1,1,0,3,4
16270,60621,25.0,0.0,0.0,0.0,1,2001.0,-1,1,1,1.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,1,1,1,0,3,4
16271,60621,25.0,0.0,0.0,0.0,1,2001.0,-1,1,1,1.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,1,1,1,0,3,4
16272,60621,25.0,0.0,0.0,0.0,1,2010.0,1,1,3,2.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,1,1,1,0,3,4
16273,60621,25.0,0.0,0.0,0.0,1,2005.0,1,1,3,2.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,1,1,1,0,3,4
16274,60621,25.0,0.0,0.0,0.0,1,2010.0,1,1,3,2.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,1,1,1,0,3,4
16275,60621,25.0,0.0,0.0,0.0,1,2005.0,1,1,3,2.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,1,1,1,0,3,4
16276,60637,56.0,0.0,0.0,0.0,1,2001.0,-1,1,1,1.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,0,1,1,0,3,4
16277,60637,56.0,0.0,0.0,0.0,1,2001.0,-1,1,1,1.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,0,1,1,0,3,4
16278,60637,56.0,0.0,0.0,0.0,1,2010.0,1,1,3,2.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,0,1,1,0,3,4
16279,60637,56.0,0.0,0.0,0.0,1,2005.0,1,1,3,2.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,0,1,1,0,3,4
16280,60637,56.0,0.0,0.0,0.0,1,2010.0,1,1,3,2.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,0,1,1,0,3,4
16281,60637,56.0,0.0,0.0,0.0,1,2005.0,1,1,3,2.0,30,1,1,1,2,3,5,1,1,0,1,3,22,4,4,2020,1.0,0,1,1,0,3,4
16419,60637,36.9,0.0,3.0,0.0,1,2004.0,1,2,1,1.0,20,1,1,1,1,1,1,1,1,0,1,2,12,2,5,2020,2.0,1,1,1,1,3,4
16420,60637,36.9,0.0,3.0,0.0,1,2004.0,1,1,1,1.0,20,1,1,1,1,1,1,1,1,0,1,2,12,2,5,2020,2.0,1,1,1,1,3,4
16421,60653,36.9,0.0,0.0,0.0,1,2004.0,1,2,1,1.0,20,1,1,1,1,1,1,1,1,0,1,2,12,2,5,2020,2.0,1,1,1,1,3,4
16422,60653,36.9,0.0,0.0,0.0,1,2004.0,1,1,1,1.0,20,1,1,1,1,1,1,1,1,0,1,2,12,2,5,2020,2.0,1,1,1,1,3,4
16944,60634,26.0,0.0,0.0,0.0,1,2015.0,1,2,1,4.0,30,1,1,1,2,1,1,1,1,0,2,2,22,5,5,2020,0.0,1,1,1,0,3,3
17365,17050,29.0,0.0,2.0,0.0,1,2011.0,1,2,1,4.0,30,1,1,2,4,2,-1,1,2,0,2,2,19,4,4,2020,0.0,1,1,1,1,3,3
17373,60439,24.0,0.0,0.0,0.0,1,2009.0,1,2,4,3.0,30,0,0,3,1,8,11,1,2,1,3,3,18,4,4,2020,0.0,1,0,1,1,3,4
17374,60439,24.0,0.0,0.0,0.0,2,2012.0,1,-1,5,8.0,30,0,0,3,1,8,11,1,2,1,3,3,18,4,4,2020,0.0,1,0,1,1,3,4
