index,LIGHTING_CONDITION,ROADWAY_SURFACE_COND,WEATHER_CONDITION,TRAVEL_DIRECTION,INTERSECTION_RELATED,TRAFFIC_CONTROL_DEVICE,FIRST_CONTACT_POINT,MANEUVER,HIT_AND_RUN,VEHICLE_TYPE,UNIT_TYPE,FATAL_COND,DAMAGE_COST,BAC_RESULT,SEX,FATAL_DEGREE,ZIPCODE,AGE,VEHICLE_YEAR,POSTED_SPEED_LIMIT,NUM_UNITS,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,CRASH_YEAR
14174,1,1,1,3,1,1,1,2,1,2,1,4,3,0,0,3,0,38.0,2010.0,30,2,17,7,4,2020
14176,1,1,1,3,1,1,1,2,1,2,1,0,3,0,1,3,60624,32.0,2010.0,30,2,17,7,4,2020
14271,1,1,1,2,1,2,1,1,1,-1,1,0,1,0,1,2,60624,31.0,2011.0,25,2,19,7,4,2020
14357,2,1,1,3,1,1,1,1,1,1,1,4,3,0,1,0,60640,33.0,2012.0,30,2,22,7,4,2020
14359,2,1,1,3,0,1,5,1,1,2,1,4,3,0,0,1,60640,36.0,2007.0,30,2,21,7,4,2020
14360,2,1,1,3,0,1,6,1,1,1,1,4,3,0,1,1,60610,35.0,2010.0,30,2,21,7,4,2020
14361,2,1,1,3,0,1,5,1,1,2,1,4,3,0,1,1,60610,35.0,2007.0,30,2,21,7,4,2020
14659,2,1,1,4,1,2,1,1,1,-1,1,4,3,0,0,1,60107,21.0,2010.0,30,2,1,1,5,2020
14660,2,1,1,3,1,2,12,1,1,1,1,4,3,0,0,1,60107,21.0,2013.0,30,2,1,1,5,2020
14662,2,1,1,3,1,2,12,1,1,1,1,4,3,0,0,1,60610,36.0,2013.0,30,2,1,1,5,2020
14787,2,1,1,2,1,1,3,1,1,1,1,4,3,0,1,0,60641,34.0,2002.0,30,2,1,3,5,2020
14863,2,1,1,1,1,1,5,1,1,8,1,4,3,0,1,0,60641,31.0,2018.0,30,2,23,2,5,2020
14958,1,1,1,1,1,2,8,1,1,1,1,3,3,0,1,0,60638,28.0,2019.0,30,2,15,1,4,2020
15150,1,1,1,2,1,0,5,16,1,1,1,0,1,0,0,2,60609,34.0,2011.0,15,2,12,1,4,2020
15249,1,1,1,8,1,1,4,2,0,1,1,3,3,0,1,0,60609,25.0,2017.0,30,2,12,1,5,2020
15250,1,1,1,8,1,1,2,2,0,1,1,3,3,0,1,0,60609,25.0,2013.0,30,2,12,1,5,2020
15393,1,2,2,1,1,1,10,15,1,1,1,4,3,0,0,2,60617,36.9,2020.0,30,3,12,3,5,2020
15394,1,2,2,1,1,1,7,5,1,2,2,4,3,0,0,2,60617,36.9,2018.0,30,3,12,3,5,2020
15395,1,2,2,4,1,1,4,1,1,3,1,4,3,0,1,2,60491,65.0,2011.0,30,3,12,3,5,2020
15396,1,2,2,1,1,1,10,15,1,1,1,4,3,0,1,2,60491,65.0,2020.0,30,3,12,3,5,2020
15397,1,2,2,1,1,1,7,5,1,2,2,4,3,0,1,2,60491,65.0,2018.0,30,3,12,3,5,2020
15504,1,2,2,5,1,1,3,2,1,1,1,4,3,0,0,3,60617,38.0,2010.0,30,2,7,3,5,2020
15505,1,2,2,3,1,1,3,1,1,1,1,4,3,0,0,3,60617,38.0,2017.0,30,2,7,3,5,2020
15506,1,2,2,5,1,1,3,2,1,1,1,4,3,0,1,3,60617,19.0,2010.0,30,2,7,3,5,2020
15507,1,2,2,3,1,1,3,1,1,1,1,4,3,0,1,3,60617,19.0,2017.0,30,2,7,3,5,2020
15750,1,1,1,4,1,1,4,2,1,1,1,4,3,0,0,0,60632,27.0,2016.0,30,2,18,2,4,2020
15785,2,1,1,2,0,1,3,12,1,1,1,4,1,0,0,1,60130,36.0,2018.0,30,2,19,2,4,2020
15786,2,1,1,3,0,1,1,1,1,-1,1,4,1,0,0,1,60130,36.0,2010.0,30,2,19,2,4,2020
15787,2,1,1,2,0,1,3,12,1,1,1,4,1,0,1,1,0,36.0,2018.0,30,2,19,2,4,2020
15788,2,1,1,3,0,1,1,1,1,-1,1,4,1,0,1,1,0,36.0,2010.0,30,2,19,2,4,2020
15949,1,1,1,3,0,1,6,4,1,2,1,4,3,0,0,2,0,36.9,2017.0,30,2,18,2,4,2020
15951,1,1,1,3,0,1,6,4,1,2,1,0,3,2,0,2,0,58.0,2017.0,30,2,18,2,4,2020
16119,1,2,2,3,1,0,4,2,1,3,1,4,3,0,1,2,0,36.9,2006.0,30,2,14,3,5,2020
16120,1,2,2,1,1,0,3,1,1,1,1,4,3,0,1,2,0,36.9,2009.0,30,2,14,3,5,2020
16121,1,2,2,3,1,0,4,2,1,3,1,4,3,0,1,2,60653,36.9,2006.0,30,2,14,3,5,2020
16122,1,2,2,1,1,0,3,1,1,1,1,4,3,0,1,2,60653,36.9,2009.0,30,2,14,3,5,2020
16246,2,1,1,1,1,1,1,1,1,-1,1,4,3,0,0,1,60827,42.0,2001.0,30,3,22,4,4,2020
16247,2,1,1,1,1,1,1,1,1,-1,1,4,3,0,0,1,60827,42.0,2001.0,30,3,22,4,4,2020
16248,2,1,1,1,1,1,2,3,1,1,1,4,3,0,0,1,60827,42.0,2010.0,30,3,22,4,4,2020
16249,2,1,1,1,1,1,2,3,1,1,1,4,3,0,0,1,60827,42.0,2005.0,30,3,22,4,4,2020
16250,2,1,1,1,1,1,2,3,1,1,1,4,3,0,0,1,60827,42.0,2010.0,30,3,22,4,4,2020
16251,2,1,1,1,1,1,2,3,1,1,1,4,3,0,0,1,60827,42.0,2005.0,30,3,22,4,4,2020
16252,2,1,1,1,1,1,1,1,1,-1,1,4,3,0,0,1,60636,36.0,2001.0,30,3,22,4,4,2020
16253,2,1,1,1,1,1,1,1,1,-1,1,4,3,0,0,1,60636,36.0,2001.0,30,3,22,4,4,2020
16254,2,1,1,1,1,1,2,3,1,1,1,4,3,0,0,1,60636,36.0,2010.0,30,3,22,4,4,2020
16255,2,1,1,1,1,1,2,3,1,1,1,4,3,0,0,1,60636,36.0,2005.0,30,3,22,4,4,2020
16256,2,1,1,1,1,1,2,3,1,1,1,4,3,0,0,1,60636,36.0,2010.0,30,3,22,4,4,2020
16257,2,1,1,1,1,1,2,3,1,1,1,4,3,0,0,1,60636,36.0,2005.0,30,3,22,4,4,2020
16258,2,1,1,1,1,1,1,1,1,-1,1,4,3,0,1,1,60621,25.0,2001.0,30,3,22,4,4,2020
16259,2,1,1,1,1,1,1,1,1,-1,1,4,3,0,1,1,60621,25.0,2001.0,30,3,22,4,4,2020
16260,2,1,1,1,1,1,2,3,1,1,1,4,3,0,1,1,60621,25.0,2010.0,30,3,22,4,4,2020
16261,2,1,1,1,1,1,2,3,1,1,1,4,3,0,1,1,60621,25.0,2005.0,30,3,22,4,4,2020
16262,2,1,1,1,1,1,2,3,1,1,1,4,3,0,1,1,60621,25.0,2010.0,30,3,22,4,4,2020
16263,2,1,1,1,1,1,2,3,1,1,1,4,3,0,1,1,60621,25.0,2005.0,30,3,22,4,4,2020
16264,2,1,1,1,1,1,1,1,1,-1,1,4,3,0,0,1,60637,56.0,2001.0,30,3,22,4,4,2020
16265,2,1,1,1,1,1,1,1,1,-1,1,4,3,0,0,1,60637,56.0,2001.0,30,3,22,4,4,2020
16266,2,1,1,1,1,1,2,3,1,1,1,4,3,0,0,1,60637,56.0,2010.0,30,3,22,4,4,2020
16267,2,1,1,1,1,1,2,3,1,1,1,4,3,0,0,1,60637,56.0,2005.0,30,3,22,4,4,2020
16268,2,1,1,1,1,1,2,3,1,1,1,4,3,0,0,1,60637,56.0,2010.0,30,3,22,4,4,2020
16269,2,1,1,1,1,1,2,3,1,1,1,4,3,0,0,1,60637,56.0,2005.0,30,3,22,4,4,2020
16270,2,1,1,1,1,1,1,1,1,-1,1,4,3,0,1,1,60621,25.0,2001.0,30,3,22,4,4,2020
16271,2,1,1,1,1,1,1,1,1,-1,1,4,3,0,1,1,60621,25.0,2001.0,30,3,22,4,4,2020
16272,2,1,1,1,1,1,2,3,1,1,1,4,3,0,1,1,60621,25.0,2010.0,30,3,22,4,4,2020
16273,2,1,1,1,1,1,2,3,1,1,1,4,3,0,1,1,60621,25.0,2005.0,30,3,22,4,4,2020
16274,2,1,1,1,1,1,2,3,1,1,1,4,3,0,1,1,60621,25.0,2010.0,30,3,22,4,4,2020
16275,2,1,1,1,1,1,2,3,1,1,1,4,3,0,1,1,60621,25.0,2005.0,30,3,22,4,4,2020
16276,2,1,1,1,1,1,1,1,1,-1,1,4,3,0,0,1,60637,56.0,2001.0,30,3,22,4,4,2020
16277,2,1,1,1,1,1,1,1,1,-1,1,4,3,0,0,1,60637,56.0,2001.0,30,3,22,4,4,2020
16278,2,1,1,1,1,1,2,3,1,1,1,4,3,0,0,1,60637,56.0,2010.0,30,3,22,4,4,2020
16279,2,1,1,1,1,1,2,3,1,1,1,4,3,0,0,1,60637,56.0,2005.0,30,3,22,4,4,2020
16280,2,1,1,1,1,1,2,3,1,1,1,4,3,0,0,1,60637,56.0,2010.0,30,3,22,4,4,2020
16281,2,1,1,1,1,1,2,3,1,1,1,4,3,0,0,1,60637,56.0,2005.0,30,3,22,4,4,2020
16419,1,1,1,2,1,1,1,1,1,1,1,4,3,0,1,2,60637,36.9,2004.0,20,2,12,2,5,2020
16420,1,1,1,1,1,1,1,1,1,1,1,4,3,0,1,2,60637,36.9,2004.0,20,2,12,2,5,2020
16421,1,1,1,2,1,1,1,1,1,1,1,4,3,0,1,2,60653,36.9,2004.0,20,2,12,2,5,2020
16422,1,1,1,1,1,1,1,1,1,1,1,4,3,0,1,2,60653,36.9,2004.0,20,2,12,2,5,2020
16944,2,1,1,2,1,1,4,1,1,1,1,3,3,0,1,0,60634,26.0,2015.0,30,2,22,5,5,2020
17365,4,2,2,2,1,1,4,1,1,1,1,3,3,0,1,0,17050,29.0,2011.0,30,2,19,4,4,2020
17373,1,2,3,2,0,0,3,4,1,1,1,4,3,0,1,0,60439,24.0,2009.0,30,3,18,4,4,2020
17374,1,2,3,-1,0,0,8,5,1,1,2,4,3,0,1,0,60439,24.0,2012.0,30,3,18,4,4,2020
17375,1,2,3,7,0,0,3,1,1,1,1,4,3,0,1,0,60439,24.0,2018.0,30,3,18,4,4,2020
17681,2,1,1,3,1,1,5,8,1,1,1,4,3,0,1,2,60652,36.9,2007.0,35,2,22,6,5,2020
17682,2,1,1,3,1,1,4,1,1,1,1,4,3,0,1,2,60652,36.9,2005.0,35,2,22,6,5,2020
17683,2,1,1,3,1,1,5,8,1,1,1,4,3,0,0,2,60513,21.0,2007.0,35,2,22,6,5,2020
17684,2,1,1,3,1,1,4,1,1,1,1,4,3,0,0,2,60513,21.0,2005.0,35,2,22,6,5,2020
18092,1,2,1,1,1,2,3,1,1,1,1,4,3,0,1,2,60586,26.0,2011.0,30,2,18,5,4,2020
18093,1,2,1,2,1,2,4,1,1,1,1,4,3,0,1,2,60586,26.0,2018.0,30,2,18,5,4,2020
18094,1,2,1,1,1,2,3,1,1,1,1,4,3,0,0,2,60651,20.0,2011.0,30,2,18,5,4,2020
18095,1,2,1,2,1,2,4,1,1,1,1,4,3,0,0,2,60651,20.0,2018.0,30,2,18,5,4,2020
18691,1,1,1,2,1,1,1,1,1,1,1,4,3,0,0,0,60153,57.0,2015.0,30,2,15,6,4,2020
19043,-1,-1,-1,1,1,2,4,1,1,6,1,4,2,0,0,2,60624,36.9,2007.0,30,2,16,6,5,2020
19044,-1,-1,-1,4,1,2,-1,1,1,-1,1,4,2,0,1,2,60624,71.0,2011.0,30,2,16,6,5,2020
19045,-1,-1,-1,1,1,2,4,1,1,6,1,4,2,0,1,2,60624,71.0,2007.0,30,2,16,6,5,2020
19205,2,1,1,3,1,2,6,2,1,1,1,3,3,0,0,0,60435,22.0,2013.0,30,2,21,6,5,2020
19269,1,2,2,2,1,2,6,1,1,1,1,4,3,0,1,0,60443,31.0,2004.0,30,2,16,1,5,2020
19270,1,2,2,1,1,2,3,1,1,1,1,4,3,0,1,0,60443,31.0,2017.0,30,2,16,1,5,2020
19318,1,1,1,1,1,2,4,1,1,4,1,4,3,0,0,1,60628,36.0,2010.0,30,2,11,7,5,2020
19319,1,1,1,4,1,2,3,1,1,2,1,4,3,0,0,1,60609,26.0,2010.0,30,2,11,7,5,2020
19320,1,1,1,1,1,2,4,1,1,4,1,4,3,0,0,1,60609,26.0,2010.0,30,2,11,7,5,2020
19404,1,1,3,2,1,1,12,7,1,1,1,3,3,0,1,0,60620,31.0,2012.0,30,2,13,1,5,2020
19405,1,1,3,4,1,1,3,3,1,2,1,3,3,0,1,0,60620,31.0,2017.0,30,2,13,1,5,2020
19606,1,2,2,2,1,0,6,1,1,1,1,4,3,0,1,0,60612,34.0,2012.0,30,2,13,7,4,2020
19756,1,2,2,1,1,2,6,2,1,1,1,3,3,0,0,0,60622,58.0,2012.0,30,2,17,7,4,2020
19771,4,2,2,4,1,2,7,1,1,1,1,3,2,0,1,0,60651,35.0,2008.0,35,2,18,7,4,2020
19788,1,2,2,3,1,1,1,1,0,1,1,3,3,0,1,0,60471,63.0,2006.0,30,2,15,7,4,2020
19789,1,2,2,3,1,1,2,3,0,1,1,3,3,0,1,0,60471,63.0,2006.0,30,2,15,7,4,2020
19790,1,2,2,3,1,1,1,1,0,1,1,3,3,0,1,0,60615,32.0,2006.0,30,2,15,7,4,2020
19791,1,2,2,3,1,1,2,3,0,1,1,3,3,0,1,0,60615,32.0,2006.0,30,2,15,7,4,2020
19883,2,2,1,1,1,1,3,4,1,1,1,4,3,0,1,0,60625,34.0,2007.0,30,2,23,7,4,2020
19884,2,2,1,3,1,1,12,3,1,2,1,4,3,0,1,0,60625,34.0,2016.0,30,2,23,7,4,2020
19905,2,1,1,4,1,1,7,1,1,2,1,3,3,0,1,0,60624,22.0,2002.0,30,2,22,7,4,2020
19927,2,2,2,4,0,0,1,1,1,-1,1,4,2,0,1,3,60623,26.0,2015.0,30,2,20,7,4,2020
19929,2,2,2,4,0,0,1,1,1,-1,1,0,2,0,1,3,0,38.0,2015.0,30,2,20,7,4,2020
20005,1,1,1,1,1,2,0,9,1,1,1,3,2,0,1,0,60623,21.0,2012.0,20,2,13,5,5,2020
20210,1,1,1,1,1,1,1,1,1,1,1,4,3,0,1,3,53207,45.0,2010.0,30,2,16,2,4,2020
20211,1,1,1,1,1,1,1,1,1,1,1,4,3,0,1,3,53207,45.0,2010.0,30,2,16,2,4,2020
20212,1,1,1,1,1,1,2,1,1,1,1,4,3,0,1,3,53207,45.0,2016.0,30,2,16,2,4,2020
20213,1,1,1,1,1,1,2,1,1,1,1,4,3,0,1,3,53207,45.0,2016.0,30,2,16,2,4,2020
20214,1,1,1,1,1,1,1,1,1,1,1,4,3,0,1,3,60617,38.0,2010.0,30,2,16,2,4,2020
20215,1,1,1,1,1,1,1,1,1,1,1,4,3,0,1,3,60617,38.0,2010.0,30,2,16,2,4,2020
20216,1,1,1,1,1,1,2,1,1,1,1,4,3,0,1,3,60617,38.0,2016.0,30,2,16,2,4,2020
20217,1,1,1,1,1,1,2,1,1,1,1,4,3,0,1,3,60617,38.0,2016.0,30,2,16,2,4,2020
20218,1,1,1,1,1,1,1,1,1,1,1,4,3,0,0,3,60636,57.0,2010.0,30,2,16,2,4,2020
20219,1,1,1,1,1,1,1,1,1,1,1,4,3,0,0,3,60636,57.0,2010.0,30,2,16,2,4,2020
20220,1,1,1,1,1,1,2,1,1,1,1,4,3,0,0,3,60636,57.0,2016.0,30,2,16,2,4,2020
20221,1,1,1,1,1,1,2,1,1,1,1,4,3,0,0,3,60636,57.0,2016.0,30,2,16,2,4,2020
20222,1,1,1,1,1,1,1,1,1,1,1,4,3,0,0,3,60636,57.0,2010.0,30,2,16,2,4,2020
20223,1,1,1,1,1,1,1,1,1,1,1,4,3,0,0,3,60636,57.0,2010.0,30,2,16,2,4,2020
20224,1,1,1,1,1,1,2,1,1,1,1,4,3,0,0,3,60636,57.0,2016.0,30,2,16,2,4,2020
20225,1,1,1,1,1,1,2,1,1,1,1,4,3,0,0,3,60636,57.0,2016.0,30,2,16,2,4,2020
20277,1,1,1,1,1,0,7,4,0,2,1,3,3,0,1,0,60459,18.0,2007.0,30,2,19,2,5,2020
20278,1,1,1,2,1,0,4,1,0,1,1,3,3,0,1,0,60459,18.0,2008.0,30,2,19,2,5,2020
20279,1,1,1,1,1,0,7,4,0,2,1,3,3,0,0,0,60457,71.0,2007.0,30,2,19,2,5,2020
20280,1,1,1,2,1,0,4,1,0,1,1,3,3,0,0,0,60457,71.0,2008.0,30,2,19,2,5,2020
20281,2,1,1,4,1,1,3,1,1,1,1,4,3,0,0,1,60652,21.0,2010.0,30,6,22,2,5,2020
20282,2,1,1,2,1,1,2,1,1,1,1,4,3,0,0,1,60652,21.0,2010.0,30,6,22,2,5,2020
20283,2,1,1,4,1,1,1,1,1,1,1,4,3,0,0,1,60652,21.0,2010.0,30,6,22,2,5,2020
20284,2,1,1,4,1,1,3,1,1,3,1,4,3,0,0,1,60652,21.0,2010.0,30,6,22,2,5,2020
20285,2,1,1,4,1,1,3,4,1,1,1,4,3,0,0,1,60652,21.0,2010.0,30,6,22,2,5,2020
20286,2,1,1,1,1,1,1,1,1,1,1,4,3,0,0,1,60652,21.0,2014.0,30,6,22,2,5,2020
20287,2,1,1,4,1,1,3,1,1,1,1,4,3,0,0,1,60620,27.0,2010.0,30,6,22,2,5,2020
20288,2,1,1,2,1,1,2,1,1,1,1,4,3,0,0,1,60620,27.0,2010.0,30,6,22,2,5,2020
20289,2,1,1,4,1,1,1,1,1,1,1,4,3,0,0,1,60620,27.0,2010.0,30,6,22,2,5,2020
20290,2,1,1,4,1,1,3,1,1,3,1,4,3,0,0,1,60620,27.0,2010.0,30,6,22,2,5,2020
20291,2,1,1,4,1,1,3,4,1,1,1,4,3,0,0,1,60620,27.0,2010.0,30,6,22,2,5,2020
20292,2,1,1,1,1,1,1,1,1,1,1,4,3,0,0,1,60620,27.0,2014.0,30,6,22,2,5,2020
20293,2,1,1,4,1,1,3,1,1,1,1,4,3,0,1,1,60409,39.0,2010.0,30,6,22,2,5,2020
20294,2,1,1,2,1,1,2,1,1,1,1,4,3,0,1,1,60409,39.0,2010.0,30,6,22,2,5,2020
20295,2,1,1,4,1,1,1,1,1,1,1,4,3,0,1,1,60409,39.0,2010.0,30,6,22,2,5,2020
20296,2,1,1,4,1,1,3,1,1,3,1,4,3,0,1,1,60409,39.0,2010.0,30,6,22,2,5,2020
20297,2,1,1,4,1,1,3,4,1,1,1,4,3,0,1,1,60409,39.0,2010.0,30,6,22,2,5,2020
20298,2,1,1,1,1,1,1,1,1,1,1,4,3,0,1,1,60409,39.0,2014.0,30,6,22,2,5,2020
20299,2,1,1,4,1,1,3,1,1,1,1,4,3,0,1,1,60805,62.0,2010.0,30,6,22,2,5,2020
20300,2,1,1,2,1,1,2,1,1,1,1,4,3,0,1,1,60805,62.0,2010.0,30,6,22,2,5,2020
20301,2,1,1,4,1,1,1,1,1,1,1,4,3,0,1,1,60805,62.0,2010.0,30,6,22,2,5,2020
20302,2,1,1,4,1,1,3,1,1,3,1,4,3,0,1,1,60805,62.0,2010.0,30,6,22,2,5,2020
20303,2,1,1,4,1,1,3,4,1,1,1,4,3,0,1,1,60805,62.0,2010.0,30,6,22,2,5,2020
20304,2,1,1,1,1,1,1,1,1,1,1,4,3,0,1,1,60805,62.0,2014.0,30,6,22,2,5,2020
20305,2,1,1,4,1,1,3,1,1,1,1,4,3,0,0,1,60620,26.0,2010.0,30,6,22,2,5,2020
20306,2,1,1,2,1,1,2,1,1,1,1,4,3,0,0,1,60620,26.0,2010.0,30,6,22,2,5,2020
20307,2,1,1,4,1,1,1,1,1,1,1,4,3,0,0,1,60620,26.0,2010.0,30,6,22,2,5,2020
20308,2,1,1,4,1,1,3,1,1,3,1,4,3,0,0,1,60620,26.0,2010.0,30,6,22,2,5,2020
20309,2,1,1,4,1,1,3,4,1,1,1,4,3,0,0,1,60620,26.0,2010.0,30,6,22,2,5,2020
20310,2,1,1,1,1,1,1,1,1,1,1,4,3,0,0,1,60620,26.0,2014.0,30,6,22,2,5,2020
20311,2,1,1,4,1,1,3,1,1,1,1,4,3,0,1,1,61103,23.0,2010.0,30,6,22,2,5,2020
20312,2,1,1,2,1,1,2,1,1,1,1,4,3,0,1,1,61103,23.0,2010.0,30,6,22,2,5,2020
20313,2,1,1,4,1,1,1,1,1,1,1,4,3,0,1,1,61103,23.0,2010.0,30,6,22,2,5,2020
20314,2,1,1,4,1,1,3,1,1,3,1,4,3,0,1,1,61103,23.0,2010.0,30,6,22,2,5,2020
20315,2,1,1,4,1,1,3,4,1,1,1,4,3,0,1,1,61103,23.0,2010.0,30,6,22,2,5,2020
20316,2,1,1,1,1,1,1,1,1,1,1,4,3,0,1,1,61103,23.0,2014.0,30,6,22,2,5,2020
20607,1,1,1,5,1,1,1,2,1,2,1,4,1,0,1,2,60619,36.9,2011.0,30,2,17,1,4,2020
20609,1,1,1,5,1,1,1,2,1,2,1,0,1,2,0,2,60608,22.0,2011.0,30,2,17,1,4,2020
20686,2,1,1,2,1,0,1,1,1,1,1,4,3,0,1,3,60651,38.0,2014.0,30,2,20,1,4,2020
20687,2,1,1,3,1,0,-1,1,1,1,1,4,3,0,1,3,60651,38.0,2007.0,30,2,20,1,4,2020
20688,2,1,1,2,1,0,1,1,1,1,1,4,3,0,0,3,60620,24.0,2014.0,30,2,20,1,4,2020
20689,2,1,1,3,1,0,-1,1,1,1,1,4,3,0,0,3,60620,24.0,2007.0,30,2,20,1,4,2020
21043,1,1,1,2,1,2,1,1,1,4,1,4,3,0,1,2,0,36.9,2001.0,30,3,16,3,5,2020
21044,1,1,1,2,1,2,2,3,1,1,1,4,3,0,1,2,0,36.9,2000.0,30,3,16,3,5,2020
21045,1,1,1,2,1,2,2,3,1,2,1,4,3,0,1,2,0,36.9,2020.0,30,3,16,3,5,2020
21046,1,1,1,2,1,2,1,1,1,4,1,4,3,0,1,2,60402,47.0,2001.0,30,3,16,3,5,2020
21047,1,1,1,2,1,2,2,3,1,1,1,4,3,0,1,2,60402,47.0,2000.0,30,3,16,3,5,2020
21048,1,1,1,2,1,2,2,3,1,2,1,4,3,0,1,2,60402,47.0,2020.0,30,3,16,3,5,2020
21049,1,1,1,2,1,2,1,1,1,4,1,4,3,0,1,2,60641,37.0,2001.0,30,3,16,3,5,2020
21050,1,1,1,2,1,2,2,3,1,1,1,4,3,0,1,2,60641,37.0,2000.0,30,3,16,3,5,2020
21051,1,1,1,2,1,2,2,3,1,2,1,4,3,0,1,2,60641,37.0,2020.0,30,3,16,3,5,2020
21098,2,1,1,1,1,1,1,1,1,1,1,4,3,2,0,2,34684,18.0,2016.0,30,3,0,3,5,2020
21099,2,1,1,1,1,1,2,7,1,1,1,4,3,2,0,2,34684,18.0,2016.0,30,3,0,3,5,2020
21100,2,1,1,1,1,1,2,7,1,1,1,4,3,2,0,2,34684,18.0,2007.0,30,3,0,3,5,2020
21101,2,1,1,1,1,1,1,1,1,1,1,4,3,0,1,2,60612,49.0,2016.0,30,3,0,3,5,2020
21102,2,1,1,1,1,1,2,7,1,1,1,4,3,0,1,2,60612,49.0,2016.0,30,3,0,3,5,2020
21103,2,1,1,1,1,1,2,7,1,1,1,4,3,0,1,2,60612,49.0,2007.0,30,3,0,3,5,2020
21104,2,1,1,1,1,1,1,1,1,1,1,4,3,0,1,2,60632,29.0,2016.0,30,3,0,3,5,2020
21105,2,1,1,1,1,1,2,7,1,1,1,4,3,0,1,2,60632,29.0,2016.0,30,3,0,3,5,2020
21106,2,1,1,1,1,1,2,7,1,1,1,4,3,0,1,2,60632,29.0,2007.0,30,3,0,3,5,2020
21153,1,1,1,2,1,1,2,3,0,1,1,3,2,0,1,0,60621,50.0,2018.0,30,2,9,2,4,2020
21274,1,1,1,4,1,1,2,1,1,2,1,3,3,0,1,0,60619,50.0,2009.0,35,2,16,2,4,2020
21420,2,2,2,2,1,3,1,1,1,1,1,4,3,0,0,0,60636,19.0,2010.0,30,2,21,2,4,2020
21452,2,2,2,1,1,1,10,3,1,2,1,4,3,0,1,0,60620,53.0,2008.0,30,2,21,2,4,2020
21593,2,2,3,4,1,1,3,5,1,2,2,4,3,0,1,3,0,38.0,2020.0,30,4,19,3,4,2020
21594,2,2,3,4,1,1,1,5,1,1,2,4,3,0,1,3,0,38.0,2013.0,30,4,19,3,4,2020
21595,2,2,3,6,1,1,3,4,1,1,1,4,3,0,1,3,0,38.0,2019.0,30,4,19,3,4,2020
21596,2,2,3,2,1,1,4,1,1,1,1,4,3,0,1,3,0,38.0,2004.0,30,4,19,3,4,2020
21597,2,2,3,4,1,1,3,5,1,2,2,4,3,0,1,3,46201,40.0,2020.0,30,4,19,3,4,2020
21598,2,2,3,4,1,1,1,5,1,1,2,4,3,0,1,3,46201,40.0,2013.0,30,4,19,3,4,2020
21599,2,2,3,6,1,1,3,4,1,1,1,4,3,0,1,3,46201,40.0,2019.0,30,4,19,3,4,2020
21600,2,2,3,2,1,1,4,1,1,1,1,4,3,0,1,3,46201,40.0,2004.0,30,4,19,3,4,2020
21619,2,1,1,1,1,0,1,1,1,1,1,4,3,0,0,3,0,38.0,2010.0,30,2,1,4,5,2020
21620,2,1,1,1,1,0,2,1,1,1,1,4,3,0,0,3,0,38.0,2003.0,30,2,1,4,5,2020
21621,2,1,1,1,1,0,1,1,1,1,1,4,3,0,1,3,60164,23.0,2010.0,30,2,1,4,5,2020
21622,2,1,1,1,1,0,2,1,1,1,1,4,3,0,1,3,60164,23.0,2003.0,30,2,1,4,5,2020
22001,1,1,1,3,1,1,2,1,0,10,1,3,3,0,1,0,34234,27.0,2011.0,30,2,15,3,4,2020
22031,1,1,1,8,0,0,1,1,0,1,1,4,3,0,1,3,60623,25.0,2001.0,30,2,15,3,4,2020
22032,1,1,1,1,0,0,4,1,0,2,1,4,3,0,1,3,60623,25.0,2010.0,30,2,15,3,4,2020
22033,1,1,1,8,0,0,1,1,0,1,1,4,3,0,1,3,60623,25.0,2001.0,30,2,15,3,4,2020
22034,1,1,1,1,0,0,4,1,0,2,1,4,3,0,1,3,60623,25.0,2010.0,30,2,15,3,4,2020
22233,2,2,2,2,1,1,2,1,0,1,1,3,1,0,1,0,60504,32.0,2015.0,30,2,20,3,4,2020
22353,2,1,1,8,1,2,4,2,0,1,1,3,3,0,0,0,60644,33.0,2007.0,30,2,23,1,5,2020
22476,1,2,2,1,1,1,6,1,1,5,1,4,3,0,0,3,0,38.0,2009.0,30,2,9,5,5,2020
22477,1,2,2,2,1,1,1,1,1,-1,1,4,3,0,1,3,60680,42.0,2010.0,30,2,9,5,5,2020
22478,1,2,2,1,1,1,6,1,1,5,1,4,3,0,1,3,60680,42.0,2009.0,30,2,9,5,5,2020
22695,1,2,2,3,1,2,9,1,1,1,1,3,1,0,0,0,60628,31.0,2016.0,30,2,9,4,4,2020
22745,1,2,2,4,1,1,3,1,1,5,1,3,2,0,1,0,60804,55.0,2008.0,30,2,11,4,4,2020
23212,4,2,2,1,1,1,5,1,1,2,1,3,3,0,0,0,60619,48.0,2009.0,30,2,20,4,4,2020
23285,2,2,2,3,1,1,-1,1,1,-1,1,4,2,0,0,2,0,36.9,2011.0,35,2,1,6,5,2020
23286,2,2,2,3,1,1,8,1,1,1,1,4,2,0,0,2,0,36.9,2004.0,35,2,1,6,5,2020
23287,2,2,2,3,1,1,-1,1,1,-1,1,4,2,0,1,2,60473,24.0,2011.0,35,2,1,6,5,2020
23288,2,2,2,3,1,1,8,1,1,1,1,4,2,0,1,2,60473,24.0,2004.0,35,2,1,6,5,2020
23618,1,2,2,4,1,0,1,1,1,1,1,4,3,0,1,2,0,36.9,2019.0,30,2,11,5,4,2020
